Zip Code,Households With Computer,Households With Broadband Internet
24363,414,410
24366,142,148
24368,1764,1631
24370,2073,1859
24374,240,218
24375,639,548
24377,120,120
24378,302,215
24380,869,854
24381,1083,1035
24382,5612,5080
24401,14279,12662
24411,,
24412,106,106
24413,110,95
24415,13,13
24416,3105,3033
24421,1376,1286
24422,2033,1738
24426,5186,4771
24430,605,482
24431,904,882
24432,159,159
24433,24,19
24435,702,534
24437,527,525
24439,365,363
24440,1005,843
24441,2290,2130
24442,36,36
24445,862,790
24448,141,137
24450,5351,4964
24457,89,70
24458,101,106
24459,257,141
24460,462,404
24464,26,26
24465,489,452
24467,946,891
24469,,
24471,604,485
24472,662,507
24473,254,245
24474,137,137
24476,99,99
24477,4036,3769
24479,677,584
24482,1612,1488
24483,348,291
24484,188,167
24485,171,131
24486,1088,873
24487,100,100
24501,9076,8316
24502,15644,14941
24503,7574,7314
24504,3534,3278
24515,,
24517,1690,1596
24520,670,540
24521,3384,3117
24522,3184,2940
24523,7476,6511
24526,548,492
24527,1036,951
24528,1143,926
24529,436,420
24530,308,287
24531,2620,2261
24534,515,422
24536,77,77
24538,1711,1257
24539,144,121
24540,11545,9853
24541,10705,9238
24549,1370,1193
24550,2612,2384
24551,9786,9468
24553,683,665
24554,1272,1049
24555,879,844
24556,1041,934
24557,2536,2122
24558,1838,1710
24562,155,121
24563,1915,1574
24565,272,224
24566,448,388
24569,252,211
24570,,
24571,687,577
24572,5679,5009
24574,1415,1225
24577,1125,1007
24578,337,321
24579,293,246
24580,254,207
24581,,
24586,1685,1617
24588,3541,2938
24589,606,549
24590,2762,2420
24592,4023,3520
24593,928,731
24594,562,537
24595,64,49
24597,313,272
24598,386,313
24599,158,58
24601,,
24602,207,177
24603,234,214
24604,95,104
24605,3099,2845
24606,48,48
24607,92,92
24609,2161,1939
24612,64,64
24613,147,164
24614,2239,2054
24620,625,558
24622,149,141
24630,2272,2181
24631,506,453
24634,148,122
24635,122,100
24637,1196,1172
24639,1114,978
24641,1988,1866
24646,296,204
24649,661,510
24651,1890,1790
24656,733,680
24657,94,97
24701,6550,5905
24712,554,514
24714,74,52
24715,108,93
24716,100,120
24719,27,27
24724,40,32
24726,100,112
24729,18,18
24731,20,
24733,88,88
24736,234,232
24737,346,346
24738,,
24739,5131,4784
24740,5934,5442
24747,1209,1086
24801,1071,1045
24808,139,174
24811,234,234
24813,,
24815,130,38
24816,,
24817,457,456
24818,244,182
24822,447,430
24823,137,123
24826,8,8
24827,371,356
24828,230,220
24830,46,20
24831,96,96
24834,269,269
24836,223,207
24839,307,307
24843,31,31
24844,335,285
24845,70,52
24846,104,85
24847,51,51
24848,28,21
24849,142,128
24850,,
24851,156,154
24853,87,38
24854,157,118
24855,35,35
24857,323,298
24860,16,16
24861,32,24
24862,164,153
24866,239,238
24867,58,58
24868,366,386
24869,123,123
24870,410,375
24871,161,165
24872,284,195
24873,154,154
24874,637,548
24878,99,54
24879,136,107
24880,102,102
24881,66,91
24882,224,192
24884,12,
24887,,
24888,23,23
24892,292,338
24894,91,73
24895,19,19
24898,83,83
24901,3441,3336
24910,1378,1280
24915,166,159
24916,231,223
24918,361,342
24920,43,43
24924,133,133
24925,255,255
24927,112,117
24931,437,393
24934,82,71
24935,69,69
24938,584,537
24941,293,281
24943,39,31
24944,112,100
24945,124,124
24946,274,264
24951,538,385
24954,871,809
24957,202,193
24962,34,34
24963,1198,1068
24966,408,382
24970,1520,1457
24974,90,72
24976,332,310
24977,177,149
24981,229,229
24983,579,533
24984,50,50
24985,88,60
24986,1856,1767
24991,212,140
24993,28,28
25002,,
25003,830,841
25005,70,61
25007,100,82
25008,86,75
25009,329,314
25011,195,129
25015,1332,1252
25019,133,112
25021,91,75
25022,53,53
25024,201,166
25025,5,5
25028,92,102
25030,78,78
25031,375,354
25033,620,555
25035,171,198
25036,67,67
25039,222,209
25040,219,219
25043,382,322
25044,52,52
25045,1280,1135
25047,38,46
25048,24,42
25049,116,123
25051,63,63
25053,1361,1276
25054,48,48
25057,66,55
25059,89,79
25060,91,91
25061,189,189
25062,54,96
25063,510,456
25064,3823,3575
25067,308,299
25070,579,505
25071,3890,3607
25075,268,142
25076,59,48
25081,512,477
25082,581,535
25083,109,112
25085,260,250
25086,262,249
25088,93,93
25090,89,79
25093,28,14
25102,115,112
25103,53,46
25106,202,205
25107,115,103
25108,140,140
25109,200,200
25110,208,208
25111,156,148
25112,,
25113,107,107
25114,85,44
25115,46,36
25118,120,120
25119,143,143
25121,315,315
25123,984,898
25124,430,406
25125,260,286
25126,132,132
25130,1079,1005
25132,137,137
25133,260,260
25134,41,41
25136,529,488
25139,17,35
25140,207,190
25141,50,32
25142,84,81
25143,3227,2956
25148,106,137
25149,56,56
25152,100,137
25154,243,243
25156,12,12
25159,1422,1247
25160,76,99
25161,103,138
25162,113,110
25164,347,322
25165,268,254
25168,1218,966
25169,144,136
25173,80,75
25174,47,47
25177,8982,8172
25180,109,63
25181,398,387
25183,,
25185,,
25186,359,331
25187,250,140
25193,166,167
25201,32,32
25202,403,386
25203,24,24
25204,27,19
25205,30,30
25206,60,43
25208,253,192
25209,238,229
25211,21,21
25213,2365,2356
25214,217,217
25231,,
25234,322,243
25235,331,348
25239,484,455
25241,585,539
25243,236,179
25244,161,144
25245,203,189
25247,136,124
25248,972,886
25251,203,195
25252,215,204
25253,722,684
25259,187,139
25260,508,462
25261,27,16
25262,388,350
25264,152,163
25265,539,528
25266,230,205
25267,96,89
25268,222,188
25270,276,255
25271,3257,2966
25275,502,423
25276,2432,2141
25285,184,184
25286,485,401
25287,271,218
25301,1103,1001
25302,5662,5239
25303,2972,2906
25304,3232,3133
25305,,
25306,2448,2301
25309,5009,4673
25311,4090,3961
25312,3653,3082
25313,4609,4260
25314,6113,6020
25315,1249,1225
25320,1738,1548
25387,1926,1632
25401,5567,5161
25403,5273,4858
25404,8184,7883
25405,5244,4805
25411,4297,4098
25413,2719,2518
25414,6768,6360
25419,4505,4262
25420,1825,1757
25421,34,34
25422,624,482
25425,4956,4866
25427,5501,4828
25428,4960,4820
25430,2501,2308
25431,130,130
25432,33,33
25434,877,822
25437,89,89
25438,2439,2331
25442,824,818
25443,2504,2426
25444,91,81
25446,303,315
25501,427,410
25502,199,199
25503,274,225
25504,4509,4119
25505,111,111
25506,1651,1517
25507,338,307
25508,3330,3147
25510,1857,1693
25511,141,121
25512,340,236
25514,1217,1058
25515,532,464
25517,489,353
25520,465,251
25521,260,278
25523,841,734
25524,844,812
25526,8245,7513
25529,300,294
25530,2209,1997
25534,41,17
25535,821,682
25537,444,391
25540,97,98
25541,3969,3631
25544,21,21
25545,1363,1188
25547,168,156
25550,3163,3085
25555,616,509
25557,630,573
25559,668,501
25560,2710,2576
25564,380,319
25565,223,260
25567,263,263
25570,1232,1031
25571,632,565
25573,144,144
25601,1795,1700
25606,358,366
25607,334,312
25608,246,257
25611,406,406
25612,170,197
25617,51,44
25621,636,581
25624,39,155
25625,259,234
25628,173,152
25630,87,79
25632,109,153
25634,487,464
25635,452,418
25637,418,335
25638,176,204
25639,158,126
25644,157,165
25646,257,257
25647,101,114
25649,511,511
25650,15,15
25651,173,148
25652,391,402
25653,36,36
25654,37,37
25661,1782,1660
25666,71,71
25667,181,170
25669,261,226
25670,1144,1024
25671,453,432
25672,110,110
25674,528,537
25676,328,314
25678,508,431
25685,179,179
25688,81,48
25690,198,178
25692,449,429
25696,448,444
25699,24,7
25701,8289,7070
25702,2709,2030
25703,1984,1660
25704,5445,4729
25705,8212,7321
25755,6,6
25801,10937,9955
25810,28,28
25811,15,15
25812,478,357
25813,2269,2042
25817,140,107
25818,196,196
25820,177,151
25823,82,67
25825,1005,844
25826,87,58
25827,683,683
25831,487,426
25832,1722,1484
25836,375,187
25837,66,34
25839,212,194
25840,2615,2349
25841,142,128
25843,368,308
25844,478,298
25845,118,118
25846,41,41
25848,24,24
25849,262,262
25851,,
25853,17,17
25854,357,312
25855,11,11
25857,,
25862,55,55
25864,,
25865,484,419
25866,92,75
25868,169,129
25870,52,52
25871,333,290
25873,334,309
25875,240,212
25876,26,26
25878,374,311
25879,40,24
25880,1885,1615
25882,694,673
25901,3674,3404
25902,48,48
25904,231,204
25907,12,12
25908,20,20
25909,226,226
25911,89,89
25913,121,121
25915,47,35
25916,61,21
25917,503,397
25918,1592,1318
25920,82,82
25921,859,694
25922,68,54
25928,130,118
25932,113,70
25936,4,4
25938,450,355
25942,36,36
25943,,
25951,1785,1579
25958,195,146
25962,1132,1070
25966,15,15
25969,515,490
25971,531,531
25972,65,65
25976,852,764
25977,,
25978,141,104
25979,205,190
25981,157,113
25984,538,557
25985,98,83
25986,106,83
25989,41,12
26003,15001,14206
26030,227,157
26031,627,584
26032,147,155
26033,536,481
26034,1937,1848
26035,633,432
26036,117,117
26037,2269,1978
26038,1137,1147
26039,162,148
26040,523,500
26041,4999,4562
26047,2065,1913
26050,580,527
26055,290,304
26056,94,99
26058,27,27
26059,1021,923
26060,570,507
26062,8457,8204
26070,3359,3112
26074,163,142
26075,201,211
26101,10257,9630
26104,6502,5873
26105,4697,4404
26133,402,393
26134,241,233
26136,93,81
26137,146,135
26138,52,52
26141,86,82
26142,825,807
26143,1380,1208
26146,285,269
26147,574,531
26148,72,77
26149,631,585
26150,2275,2084
26151,209,177
26152,,
26155,2367,2203
26159,845,802
26160,354,326
26161,191,154
26162,,
26164,2376,2330
26167,297,260
26169,279,261
26170,1970,1875
26175,1012,956
26178,55,55
26180,665,520
26181,2257,2142
26184,832,792
26187,2441,2286
26201,6876,6186
26202,146,86
26203,190,107
26205,1090,1099
26206,720,689
26208,230,179
26209,54,44
26210,,
26215,44,44
26217,12,12
26218,1012,904
26222,71,70
26224,98,85
26228,,
26230,27,27
26234,404,382
26236,,
26237,145,116
26238,431,415
26241,4328,4162
26250,1416,1336
26253,1121,1088
26254,33,5
26257,246,192
26259,34,34
26260,530,497
26261,1033,894
26263,70,42
26264,182,189
26266,,
26267,150,163
26268,18,18
26269,357,319
26270,180,160
26271,147,136
26273,204,179
26275,186,167
26276,232,211
26278,211,187
26280,469,421
26282,50,31
26283,428,391
26285,81,52
26287,962,898
26288,1182,1032
26289,30,6
26291,45,45
26292,193,190
26293,172,168
26294,149,131
26296,36,36
26298,29,29
26301,10111,9251
26320,189,143
26321,65,47
26323,224,193
26325,79,49
26327,42,12
26330,5653,5365
26335,544,535
26337,304,257
26338,183,183
26339,42,42
26342,153,136
26343,176,110
26346,169,132
26347,677,666
26348,141,141
26349,46,46
26351,908,842
26354,3384,3180
26361,,
26362,957,885
26366,24,24
26369,239,246
26372,272,265
26374,610,546
26376,145,132
26377,242,164
26378,1511,1465
26384,154,154
26385,1132,946
26386,949,676
26404,120,120
26405,326,284
26408,872,850
26410,280,257
26411,197,155
26412,125,98
26415,801,767
26416,2609,2094
26419,191,167
26421,53,52
26422,155,139
26424,,
26425,313,275
26426,2081,1726
26430,106,95
26431,2145,1906
26435,32,32
26436,70,37
26437,152,154
26438,25,25
26440,421,413
26443,94,70
26444,1086,903
26447,343,289
26448,319,302
26451,192,184
26452,3073,2753
26456,994,817
26463,72,72
26501,8319,8045
26505,15076,14169
26506,,
26508,14394,13599
26519,599,543
26520,268,281
26521,59,52
26524,30,30
26525,1779,1708
26534,377,352
26537,2159,1945
26541,1518,1415
26542,743,733
26543,108,72
26544,,
26546,12,12
26547,1029,958
26554,16160,15349
26559,566,536
26560,40,40
26562,199,199
26563,101,101
26568,198,203
26570,924,792
26571,564,527
26572,103,99
26574,150,143
26575,183,166
26576,313,394
26581,324,206
26582,1255,1152
26585,192,173
26586,19,19
26587,109,109
26588,1166,1004
26590,235,235
26591,575,546
26601,1030,1041
26610,250,239
26611,29,29
26615,,
26617,40,21
26619,102,102
26621,209,201
26623,326,262
26624,906,816
26627,82,72
26629,47,13
26631,45,45
26636,140,125
26638,58,47
26651,3198,3100
26656,104,104
26660,175,157
26662,209,193
26667,27,9
26671,159,159
26676,128,114
26678,444,363
26679,507,433
26680,85,85
26681,454,437
26684,134,134
26690,229,250
26691,126,126
26704,1596,1519
26705,229,201
26707,71,73
26710,735,735
26711,899,875
26714,140,110
26716,257,247
26717,332,249
26719,815,806
26720,42,46
26722,104,100
26726,4641,4412
26731,72,72
26739,256,261
26743,529,529
26750,247,241
26753,1975,1905
26755,128,128
26757,1929,1656
26761,167,167
26763,318,282
26764,1611,1415
26767,190,190
26801,348,358
26802,292,281
26804,114,87
26807,662,577
26808,213,141
26810,227,191
26812,584,573
26814,132,126
26815,166,151
26817,196,196
26818,397,377
26823,27,27
26833,665,640
26836,2229,2164
26838,20,20
26845,280,237
26847,1874,1710
26851,764,743
26852,302,253
26855,214,203
26865,143,143
26866,165,158
26884,83,78
26886,47,30
27006,5765,5748
27007,725,697
27009,1137,1137
27011,1896,1759
27012,10713,10517
27013,2157,1958
27014,274,268
27016,673,649
27017,2927,2473
27018,2756,2614
27019,1354,1309
27020,1933,1769
27021,6440,6055
27022,315,325
27023,4611,4577
27024,819,694
27025,3946,3404
27027,1430,1350
27028,9103,8533
27030,12493,10751
27040,4529,4344
27041,2892,2607
27042,87,77
27043,2282,2028
27045,3674,3438
27046,872,834
27047,427,298
27048,2772,2594
27050,1310,1246
27051,2735,2378
27052,3665,3279
27053,1124,1001
27054,737,659
27055,4647,4142
27101,8499,7252
27103,15233,13986
27104,12791,11954
27105,12979,10519
27106,18060,17159
27107,16551,14489
27109,,
27110,,
27127,15411,14569
27201,35,33
27202,26,26
27203,8093,7354
27205,12446,11675
27207,1098,1133
27208,543,473
27209,1221,1101
27212,439,426
27213,27,27
27214,4174,3985
27215,17722,16189
27217,12849,11276
27229,807,734
27231,939,812
27233,1133,913
27235,1730,1688
27239,2958,2689
27242,494,260
27243,1802,1686
27244,4560,4171
27247,35,35
27248,1133,1050
27249,4528,4199
27252,545,512
27253,11956,11077
27256,67,67
27258,2519,2235
27259,35,35
27260,8021,7310
27262,8329,7734
27263,7916,7337
27265,19946,18989
27268,,
27278,10704,10423
27281,1149,1093
27282,5848,5694
27283,1117,1059
27284,21730,20662
27288,8104,7354
27291,551,482
27292,15117,13761
27295,14002,12649
27298,3660,3215
27299,1570,1465
27301,3389,3168
27302,12105,11259
27305,749,698
27306,1929,1579
27310,2795,2718
27311,964,868
27312,8681,7906
27313,2415,2296
27314,254,237
27315,552,539
27316,2387,2085
27317,6244,5648
27320,12819,11462
27325,2150,1904
27326,1166,1093
27330,13787,11269
27332,11201,9366
27340,15,15
27341,1467,1423
27342,19,19
27343,462,356
27344,5941,4846
27349,2323,2089
27350,2078,1858
27351,68,68
27355,851,754
27356,697,593
27357,3276,2885
27358,5110,4800
27360,16491,14956
27370,4756,4523
27371,2424,1930
27374,115,70
27376,3286,3148
27377,3527,3320
27379,1557,1327
27401,6480,5254
27403,7202,6735
27405,16307,14675
27406,21698,19772
27407,20290,18381
27408,7150,6871
27409,7767,6968
27410,22910,21550
27411,,
27412,,
27455,10997,10627
27501,7392,7110
27502,15385,15011
27503,1241,1140
27504,5114,4355
27505,2660,2140
27506,,
27507,609,601
27508,738,742
27509,1414,1265
27510,6342,6181
27511,12740,12316
27513,18910,18252
27514,9699,8819
27516,15950,15201
27517,11018,10236
27518,8217,7972
27519,21189,20834
27520,15527,13696
27521,2330,2096
27522,4587,4555
27523,5300,5102
27524,4509,3575
27525,4887,4597
27526,18990,18045
27527,10573,10418
27529,19200,18405
27530,13455,12852
27531,42,42
27533,,
27534,11986,11634
27536,5109,4641
27537,7800,7264
27539,8585,8313
27540,13684,13363
27541,1430,1320
27542,3463,2701
27544,1465,1268
27545,11592,11170
27546,6485,5818
27549,8059,7406
27551,725,653
27553,493,394
27555,171,95
27556,44,40
27557,2297,2048
27559,1142,775
27560,14439,14095
27562,1214,1123
27563,1642,1481
27565,8216,7230
27568,525,415
27569,3056,2714
27570,30,30
27571,2678,2556
27572,2638,2396
27573,4089,3607
27574,5247,4938
27576,6310,5171
27577,8519,7305
27581,1134,1069
27582,81,79
27583,2615,2452
27584,91,21
27587,27165,26711
27589,2122,1790
27591,7588,7477
27592,5874,5393
27593,,
27594,55,55
27596,6654,6452
27597,9155,8480
27599,,
27601,4082,3837
27603,20445,19147
27604,17560,16353
27605,3457,3398
27606,18373,17555
27607,8715,8386
27608,5005,4876
27609,15719,14384
27610,24601,23331
27612,17937,17447
27613,17265,16940
27614,12675,12489
27615,18428,18092
27616,20695,19944
27617,9359,8814
27695,,
27697,,
27701,9707,9057
27703,22812,22162
27704,14639,13742
27705,20340,19048
27707,20194,19087
27708,,
27709,,
27712,8773,8390
27713,22806,21644
27801,5782,4789
27803,7361,6610
27804,11262,10581
27805,1102,893
27806,715,704
27807,1799,1622
27808,858,814
27809,1436,1285
27810,1472,1297
27812,856,731
27813,246,217
27814,565,501
27815,,
27816,1018,1006
27817,2617,2420
27818,459,384
27819,104,96
27820,779,532
27821,57,36
27822,2702,2632
27823,1894,953
27824,457,335
27825,31,28
27826,177,155
27827,13,8
27828,3244,2933
27829,618,404
27830,1563,1413
27831,1107,928
27832,657,489
27834,21812,20150
27837,2248,2108
27839,1176,732
27840,107,89
27841,2,
27842,763,617
27843,249,179
27844,959,644
27845,649,335
27846,982,943
27847,292,189
27849,451,277
27850,2603,1975
27851,1540,1460
27852,957,890
27853,123,99
27855,1714,1463
27856,5683,5210
27857,452,437
27858,21500,19251
27860,384,305
27861,30,30
27862,194,147
27863,4296,4234
27864,1542,1318
27865,732,710
27866,189,132
27869,540,410
27870,8916,8053
27871,1503,1423
27872,128,95
27873,103,102
27874,1420,782
27875,69,37
27876,404,332
27877,5,
27878,401,303
27879,106,88
27880,1337,1189
27881,8,8
27882,2651,2272
27883,1129,912
27884,369,311
27885,431,396
27886,6248,5555
27888,616,581
27889,9167,8033
27890,662,426
27891,1554,1352
27892,4793,4005
27893,12546,11560
27896,7255,7037
27897,511,417
27909,13575,12797
27910,3968,3429
27915,279,255
27916,392,384
27917,227,227
27919,301,288
27920,603,577
27921,1580,1603
27922,277,217
27923,274,274
27924,906,740
27925,1071,911
27926,566,531
27927,562,530
27928,623,536
27929,1014,949
27932,4874,4403
27935,578,424
27936,351,322
27937,1107,974
27938,495,446
27939,1123,1078
27941,233,197
27942,257,229
27943,243,243
27944,4389,4045
27946,494,345
27947,435,306
27948,5242,4974
27949,3242,3151
27950,735,697
27953,380,361
27954,2633,2530
27956,47,47
27957,365,256
27958,3978,3585
27959,1381,1431
27960,300,243
27962,2376,2120
27964,277,258
27965,221,130
27966,345,283
27967,152,142
27968,99,99
27969,69,55
27970,926,822
27972,76,76
27973,468,404
27974,319,268
27976,1491,1491
27978,86,86
27979,294,221
27980,722,693
27981,650,573
27982,13,13
27983,2438,1981
27985,69,71
27986,405,340
28001,9310,8632
28006,371,364
28007,285,272
28009,391,372
28012,9368,8847
28016,4588,3999
28017,,
28018,1580,1460
28019,,
28020,627,577
28021,4771,4249
28023,5554,5290
28024,,
28025,18670,17220
28027,25096,23775
28031,12173,11645
28032,1311,1151
28033,1039,1007
28034,6255,5893
28036,7197,6978
28037,8859,8818
28039,11,3
28040,2407,2117
28041,,
28042,95,79
28043,6792,6240
28052,11343,10280
28054,15011,13500
28056,12557,11784
28071,1046,992
28072,271,258
28073,1960,1670
28074,,
28075,6178,6007
28076,,
28077,154,147
28078,24176,23065
28079,13017,12580
28080,2465,2277
28081,9410,8939
28083,8351,7874
28086,8679,7634
28088,792,780
28089,13,13
28090,2167,1794
28091,646,665
28092,14512,13469
28097,2587,2447
28098,1497,1432
28101,416,348
28102,27,27
28103,3739,3553
28104,11184,11010
28105,15934,15475
28107,2714,2616
28108,40,40
28109,32,20
28110,16919,16129
28112,8947,8468
28114,2556,1981
28115,14855,14392
28117,17400,16972
28119,866,825
28120,8716,8371
28124,1741,1658
28125,897,788
28127,2499,2319
28128,2622,2568
28129,2128,1949
28133,847,802
28134,4475,3980
28135,1114,1068
28136,24,10
28137,965,939
28138,3448,3328
28139,6813,6225
28144,8999,8291
28146,11180,10879
28147,8384,7919
28150,8862,7496
28152,8349,7152
28159,997,980
28160,1498,1248
28163,1842,1774
28164,5553,5338
28166,3573,3446
28167,869,760
28168,3550,3304
28169,54,29
28170,3572,3281
